"units","scenario","year","value","variable","version","source"
"W/m^2","Reference",2087,-0.169385,"RF_SO2","old","GCAM"
"W/m^2","Reference",2088,-0.168885,"RF_SO2","old","GCAM"
"W/m^2","Reference",2089,-0.168385,"RF_SO2","old","GCAM"
"W/m^2","Reference",2090,-0.167885,"RF_SO2","old","GCAM"
"W/m^2","Reference",2091,-0.167352,"RF_SO2","old","GCAM"
"W/m^2","Reference",2092,-0.16682,"RF_SO2","old","GCAM"
"W/m^2","Reference",2093,-0.166287,"RF_SO2","old","GCAM"
"W/m^2","Reference",2094,-0.165755,"RF_SO2","old","GCAM"
"W/m^2","Reference",2095,-0.165222,"RF_SO2","old","GCAM"
"W/m^2","Reference",2096,-0.164499,"RF_SO2","old","GCAM"
"W/m^2","Reference",2097,-0.163776,"RF_SO2","old","GCAM"
"W/m^2","Reference",2098,-0.163053,"RF_SO2","old","GCAM"
"W/m^2","Reference",2099,-0.162331,"RF_SO2","old","GCAM"
"W/m^2","Reference",2100,-0.161608,"RF_SO2","old","GCAM"
"W/m^2","Reference",1976,-0.0763851,"RF_NH3","old","GCAM"
"W/m^2","Reference",1977,-0.0780022,"RF_NH3","old","GCAM"
"W/m^2","Reference",1978,-0.0800753,"RF_NH3","old","GCAM"
"W/m^2","Reference",1979,-0.0819936,"RF_NH3","old","GCAM"
"W/m^2","Reference",1980,-0.0838043,"RF_NH3","old","GCAM"
"W/m^2","Reference",1981,-0.0846538,"RF_NH3","old","GCAM"
"W/m^2","Reference",1982,-0.0874276,"RF_NH3","old","GCAM"
"W/m^2","Reference",1983,-0.0873815,"RF_NH3","old","GCAM"
"W/m^2","Reference",1984,-0.0896308,"RF_NH3","old","GCAM"
"W/m^2","Reference",1985,-0.0911805,"RF_NH3","old","GCAM"
"W/m^2","Reference",1986,-0.0928888,"RF_NH3","old","GCAM"
"W/m^2","Reference",1987,-0.095291,"RF_NH3","old","GCAM"
"W/m^2","Reference",1988,-0.0961403,"RF_NH3","old","GCAM"
"W/m^2","Reference",1989,-0.096864,"RF_NH3","old","GCAM"
"W/m^2","Reference",1990,-0.0978462,"RF_NH3","old","GCAM"
"W/m^2","Reference",1991,-0.101579,"RF_NH3","old","GCAM"
"W/m^2","Reference",1992,-0.0975369,"RF_NH3","old","GCAM"
"W/m^2","Reference",1993,-0.0984064,"RF_NH3","old","GCAM"
"W/m^2","Reference",1994,-0.10147,"RF_NH3","old","GCAM"
"W/m^2","Reference",1995,-0.0997669,"RF_NH3","old","GCAM"
"W/m^2","Reference",1996,-0.0997767,"RF_NH3","old","GCAM"
"W/m^2","Reference",1997,-0.105564,"RF_NH3","old","GCAM"
"W/m^2","Reference",1998,-0.106575,"RF_NH3","old","GCAM"
"W/m^2","Reference",1999,-0.10267,"RF_NH3","old","GCAM"
"W/m^2","Reference",2000,-0.102112,"RF_NH3","old","GCAM"
"W/m^2","Reference",2001,-0.102542,"RF_NH3","old","GCAM"
"W/m^2","Reference",2002,-0.107621,"RF_NH3","old","GCAM"
"W/m^2","Reference",2003,-0.108938,"RF_NH3","old","GCAM"
"W/m^2","Reference",2004,-0.109847,"RF_NH3","old","GCAM"
"W/m^2","Reference",2005,-0.109847,"RF_NH3","old","GCAM"
"W/m^2","Reference",2006,-0.110422,"RF_NH3","old","GCAM"
"W/m^2","Reference",2007,-0.110996,"RF_NH3","old","GCAM"
"W/m^2","Reference",2008,-0.111571,"RF_NH3","old","GCAM"
"W/m^2","Reference",2009,-0.112146,"RF_NH3","old","GCAM"
"W/m^2","Reference",2010,-0.112721,"RF_NH3","old","GCAM"
"W/m^2","Reference",2011,-0.114056,"RF_NH3","old","GCAM"
"W/m^2","Reference",2012,-0.115391,"RF_NH3","old","GCAM"
"W/m^2","Reference",2013,-0.116726,"RF_NH3","old","GCAM"
"W/m^2","Reference",2014,-0.11806,"RF_NH3","old","GCAM"
"W/m^2","Reference",2015,-0.119395,"RF_NH3","old","GCAM"
"W/m^2","Reference",2016,-0.120607,"RF_NH3","old","GCAM"
"W/m^2","Reference",2017,-0.121819,"RF_NH3","old","GCAM"
"W/m^2","Reference",2018,-0.12303,"RF_NH3","old","GCAM"
"W/m^2","Reference",2019,-0.124242,"RF_NH3","old","GCAM"
"W/m^2","Reference",2020,-0.125454,"RF_NH3","old","GCAM"
"W/m^2","Reference",2021,-0.126666,"RF_NH3","old","GCAM"
"W/m^2","Reference",2022,-0.129291,"RF_NH3","old","GCAM"
"W/m^2","Reference",2023,-0.131916,"RF_NH3","old","GCAM"
"W/m^2","Reference",2024,-0.134541,"RF_NH3","old","GCAM"
"W/m^2","Reference",2025,-0.137166,"RF_NH3","old","GCAM"
"W/m^2","Reference",2026,-0.138802,"RF_NH3","old","GCAM"
"W/m^2","Reference",2027,-0.140438,"RF_NH3","old","GCAM"
"W/m^2","Reference",2028,-0.142074,"RF_NH3","old","GCAM"
"W/m^2","Reference",2029,-0.14371,"RF_NH3","old","GCAM"
"W/m^2","Reference",2030,-0.145346,"RF_NH3","old","GCAM"
"W/m^2","Reference",2031,-0.147256,"RF_NH3","old","GCAM"
"W/m^2","Reference",2032,-0.149165,"RF_NH3","old","GCAM"
"W/m^2","Reference",2033,-0.151075,"RF_NH3","old","GCAM"
"W/m^2","Reference",2034,-0.152985,"RF_NH3","old","GCAM"
"W/m^2","Reference",2035,-0.154894,"RF_NH3","old","GCAM"
"W/m^2","Reference",2036,-0.156721,"RF_NH3","old","GCAM"
"W/m^2","Reference",2037,-0.158549,"RF_NH3","old","GCAM"
"W/m^2","Reference",2038,-0.160376,"RF_NH3","old","GCAM"
"W/m^2","Reference",2039,-0.162203,"RF_NH3","old","GCAM"
"W/m^2","Reference",2040,-0.164031,"RF_NH3","old","GCAM"
"W/m^2","Reference",2041,-0.165766,"RF_NH3","old","GCAM"
"W/m^2","Reference",2042,-0.167502,"RF_NH3","old","GCAM"
"W/m^2","Reference",2043,-0.169238,"RF_NH3","old","GCAM"
"W/m^2","Reference",2044,-0.170973,"RF_NH3","old","GCAM"
"W/m^2","Reference",2045,-0.172709,"RF_NH3","old","GCAM"
"W/m^2","Reference",2046,-0.174278,"RF_NH3","old","GCAM"
"W/m^2","Reference",2047,-0.175847,"RF_NH3","old","GCAM"
"W/m^2","Reference",2048,-0.177415,"RF_NH3","old","GCAM"
"W/m^2","Reference",2049,-0.178984,"RF_NH3","old","GCAM"
"W/m^2","Reference",2050,-0.180553,"RF_NH3","old","GCAM"
"W/m^2","Reference",2051,-0.181956,"RF_NH3","old","GCAM"
"W/m^2","Reference",2052,-0.18336,"RF_NH3","old","GCAM"
"W/m^2","Reference",2053,-0.184763,"RF_NH3","old","GCAM"
"W/m^2","Reference",2054,-0.186166,"RF_NH3","old","GCAM"
"W/m^2","Reference",2055,-0.187569,"RF_NH3","old","GCAM"
"W/m^2","Reference",2056,-0.18901,"RF_NH3","old","GCAM"
"W/m^2","Reference",2057,-0.190452,"RF_NH3","old","GCAM"
"W/m^2","Reference",2058,-0.191893,"RF_NH3","old","GCAM"
"W/m^2","Reference",2059,-0.193334,"RF_NH3","old","GCAM"
"W/m^2","Reference",2060,-0.194775,"RF_NH3","old","GCAM"
"W/m^2","Reference",2061,-0.196075,"RF_NH3","old","GCAM"
"W/m^2","Reference",2062,-0.197375,"RF_NH3","old","GCAM"
"W/m^2","Reference",2063,-0.198674,"RF_NH3","old","GCAM"
"W/m^2","Reference",2064,-0.199974,"RF_NH3","old","GCAM"
"W/m^2","Reference",2065,-0.201274,"RF_NH3","old","GCAM"
"W/m^2","Reference",2066,-0.202395,"RF_NH3","old","GCAM"
"W/m^2","Reference",2067,-0.203516,"RF_NH3","old","GCAM"
"W/m^2","Reference",2068,-0.204637,"RF_NH3","old","GCAM"
"W/m^2","Reference",2069,-0.205759,"RF_NH3","old","GCAM"
"W/m^2","Reference",2070,-0.20688,"RF_NH3","old","GCAM"
"W/m^2","Reference",2071,-0.207809,"RF_NH3","old","GCAM"
"W/m^2","Reference",2072,-0.208738,"RF_NH3","old","GCAM"
"W/m^2","Reference",2073,-0.209667,"RF_NH3","old","GCAM"
"W/m^2","Reference",2074,-0.210596,"RF_NH3","old","GCAM"
"W/m^2","Reference",2075,-0.211525,"RF_NH3","old","GCAM"
"W/m^2","Reference",2076,-0.212298,"RF_NH3","old","GCAM"
"W/m^2","Reference",2077,-0.213072,"RF_NH3","old","GCAM"
"W/m^2","Reference",2078,-0.213845,"RF_NH3","old","GCAM"
"W/m^2","Reference",2079,-0.214619,"RF_NH3","old","GCAM"
"W/m^2","Reference",2080,-0.215392,"RF_NH3","old","GCAM"
"W/m^2","Reference",2081,-0.216061,"RF_NH3","old","GCAM"
"W/m^2","Reference",2082,-0.21673,"RF_NH3","old","GCAM"
"W/m^2","Reference",2083,-0.217398,"RF_NH3","old","GCAM"
"W/m^2","Reference",2084,-0.218067,"RF_NH3","old","GCAM"
"W/m^2","Reference",2085,-0.218736,"RF_NH3","old","GCAM"
"W/m^2","Reference",2086,-0.219381,"RF_NH3","old","GCAM"
"W/m^2","Reference",2087,-0.220026,"RF_NH3","old","GCAM"
"W/m^2","Reference",2088,-0.220672,"RF_NH3","old","GCAM"
"W/m^2","Reference",2089,-0.221317,"RF_NH3","old","GCAM"
"W/m^2","Reference",2090,-0.221962,"RF_NH3","old","GCAM"
"W/m^2","Reference",2091,-0.222438,"RF_NH3","old","GCAM"
"W/m^2","Reference",2092,-0.222914,"RF_NH3","old","GCAM"
"W/m^2","Reference",2093,-0.22339,"RF_NH3","old","GCAM"
"W/m^2","Reference",2094,-0.223866,"RF_NH3","old","GCAM"
"W/m^2","Reference",2095,-0.224342,"RF_NH3","old","GCAM"
"W/m^2","Reference",2096,-0.224718,"RF_NH3","old","GCAM"
"W/m^2","Reference",2097,-0.225095,"RF_NH3","old","GCAM"
"W/m^2","Reference",2098,-0.225472,"RF_NH3","old","GCAM"
"W/m^2","Reference",2099,-0.225848,"RF_NH3","old","GCAM"
"W/m^2","Reference",2100,-0.226225,"RF_NH3","old","GCAM"
"W/m^2","Reference",1976,0.0964543,"RF_N2O","old","GCAM"
"W/m^2","Reference",1977,0.0993834,"RF_N2O","old","GCAM"
"W/m^2","Reference",1978,0.102372,"RF_N2O","old","GCAM"
"W/m^2","Reference",1979,0.105457,"RF_N2O","old","GCAM"
"W/m^2","Reference",1980,0.108559,"RF_N2O","old","GCAM"
"W/m^2","Reference",1981,0.111589,"RF_N2O","old","GCAM"
"W/m^2","Reference",1982,0.114741,"RF_N2O","old","GCAM"
"W/m^2","Reference",1983,0.117897,"RF_N2O","old","GCAM"
"W/m^2","Reference",1984,0.120971,"RF_N2O","old","GCAM"
"W/m^2","Reference",1985,0.124015,"RF_N2O","old","GCAM"
"W/m^2","Reference",1986,0.127112,"RF_N2O","old","GCAM"
"W/m^2","Reference",1987,0.130331,"RF_N2O","old","GCAM"
"W/m^2","Reference",1988,0.133407,"RF_N2O","old","GCAM"
"W/m^2","Reference",1989,0.136506,"RF_N2O","old","GCAM"
"W/m^2","Reference",1990,0.139579,"RF_N2O","old","GCAM"
"W/m^2","Reference",1991,0.142632,"RF_N2O","old","GCAM"
"W/m^2","Reference",1992,0.145722,"RF_N2O","old","GCAM"
"W/m^2","Reference",1993,0.148753,"RF_N2O","old","GCAM"
"W/m^2","Reference",1994,0.151815,"RF_N2O","old","GCAM"
"W/m^2","Reference",1995,0.154916,"RF_N2O","old","GCAM"
"W/m^2","Reference",1996,0.158012,"RF_N2O","old","GCAM"
"W/m^2","Reference",1997,0.161138,"RF_N2O","old","GCAM"
"W/m^2","Reference",1998,0.164079,"RF_N2O","old","GCAM"
"W/m^2","Reference",1999,0.166909,"RF_N2O","old","GCAM"
"W/m^2","Reference",2000,0.169606,"RF_N2O","old","GCAM"
"W/m^2","Reference",2001,0.172322,"RF_N2O","old","GCAM"
"W/m^2","Reference",2002,0.1751,"RF_N2O","old","GCAM"
"W/m^2","Reference",2003,0.177896,"RF_N2O","old","GCAM"
"W/m^2","Reference",2004,0.180763,"RF_N2O","old","GCAM"
"W/m^2","Reference",2005,0.183602,"RF_N2O","old","GCAM"
"W/m^2","Reference",2006,0.186396,"RF_N2O","old","GCAM"
"W/m^2","Reference",2007,0.189148,"RF_N2O","old","GCAM"
"W/m^2","Reference",2008,0.191853,"RF_N2O","old","GCAM"
"W/m^2","Reference",2009,0.194511,"RF_N2O","old","GCAM"
"W/m^2","Reference",2010,0.197122,"RF_N2O","old","GCAM"
"W/m^2","Reference",2011,0.199782,"RF_N2O","old","GCAM"
"W/m^2","Reference",2012,0.202492,"RF_N2O","old","GCAM"
"W/m^2","Reference",2013,0.20525,"RF_N2O","old","GCAM"
"W/m^2","Reference",2014,0.208057,"RF_N2O","old","GCAM"
"W/m^2","Reference",2015,0.210912,"RF_N2O","old","GCAM"
"W/m^2","Reference",2016,0.213745,"RF_N2O","old","GCAM"
"W/m^2","Reference",2017,0.216561,"RF_N2O","old","GCAM"
"W/m^2","Reference",2018,0.219356,"RF_N2O","old","GCAM"
"W/m^2","Reference",2019,0.222131,"RF_N2O","old","GCAM"
"W/m^2","Reference",2020,0.224886,"RF_N2O","old","GCAM"
"W/m^2","Reference",2021,0.227621,"RF_N2O","old","GCAM"
"W/m^2","Reference",2022,0.230399,"RF_N2O","old","GCAM"
"W/m^2","Reference",2023,0.233214,"RF_N2O","old","GCAM"
"W/m^2","Reference",2024,0.236071,"RF_N2O","old","GCAM"
"W/m^2","Reference",2025,0.23897,"RF_N2O","old","GCAM"
"W/m^2","Reference",2026,0.241887,"RF_N2O","old","GCAM"
"W/m^2","Reference",2027,0.244825,"RF_N2O","old","GCAM"
"W/m^2","Reference",2028,0.247781,"RF_N2O","old","GCAM"
"W/m^2","Reference",2029,0.250755,"RF_N2O","old","GCAM"
"W/m^2","Reference",2030,0.253747,"RF_N2O","old","GCAM"
"W/m^2","Reference",2031,0.256758,"RF_N2O","old","GCAM"
"W/m^2","Reference",2032,0.25979,"RF_N2O","old","GCAM"
"W/m^2","Reference",2033,0.262841,"RF_N2O","old","GCAM"
"W/m^2","Reference",2034,0.265911,"RF_N2O","old","GCAM"
"W/m^2","Reference",2035,0.269,"RF_N2O","old","GCAM"
"W/m^2","Reference",2036,0.272105,"RF_N2O","old","GCAM"
"W/m^2","Reference",2037,0.275224,"RF_N2O","old","GCAM"
"W/m^2","Reference",2038,0.278359,"RF_N2O","old","GCAM"
"W/m^2","Reference",2039,0.281508,"RF_N2O","old","GCAM"
"W/m^2","Reference",2040,0.284671,"RF_N2O","old","GCAM"
"W/m^2","Reference",2041,0.287851,"RF_N2O","old","GCAM"
"W/m^2","Reference",2042,0.291046,"RF_N2O","old","GCAM"
"W/m^2","Reference",2043,0.294256,"RF_N2O","old","GCAM"
"W/m^2","Reference",2044,0.29748,"RF_N2O","old","GCAM"
"W/m^2","Reference",2045,0.300718,"RF_N2O","old","GCAM"
"W/m^2","Reference",2046,0.303981,"RF_N2O","old","GCAM"
"W/m^2","Reference",2047,0.307267,"RF_N2O","old","GCAM"
"W/m^2","Reference",2048,0.310577,"RF_N2O","old","GCAM"
"W/m^2","Reference",2049,0.31391,"RF_N2O","old","GCAM"
"W/m^2","Reference",2050,0.317266,"RF_N2O","old","GCAM"
"W/m^2","Reference",2051,0.320646,"RF_N2O","old","GCAM"
"W/m^2","Reference",2052,0.324047,"RF_N2O","old","GCAM"
"W/m^2","Reference",2053,0.327471,"RF_N2O","old","GCAM"
"W/m^2","Reference",2054,0.330918,"RF_N2O","old","GCAM"
"W/m^2","Reference",2055,0.334387,"RF_N2O","old","GCAM"
"W/m^2","Reference",2056,0.337879,"RF_N2O","old","GCAM"
"W/m^2","Reference",2057,0.341395,"RF_N2O","old","GCAM"
"W/m^2","Reference",2058,0.344933,"RF_N2O","old","GCAM"
"W/m^2","Reference",2059,0.348493,"RF_N2O","old","GCAM"
"W/m^2","Reference",2060,0.352074,"RF_N2O","old","GCAM"
"W/m^2","Reference",2061,0.355672,"RF_N2O","old","GCAM"
"W/m^2","Reference",2062,0.359289,"RF_N2O","old","GCAM"
"W/m^2","Reference",2063,0.362921,"RF_N2O","old","GCAM"
"W/m^2","Reference",2064,0.36657,"RF_N2O","old","GCAM"
"W/m^2","Reference",2065,0.370233,"RF_N2O","old","GCAM"
"W/m^2","Reference",2066,0.373907,"RF_N2O","old","GCAM"
"W/m^2","Reference",2067,0.377592,"RF_N2O","old","GCAM"
"W/m^2","Reference",2068,0.381287,"RF_N2O","old","GCAM"
"W/m^2","Reference",2069,0.384991,"RF_N2O","old","GCAM"
"W/m^2","Reference",2070,0.388704,"RF_N2O","old","GCAM"
"W/m^2","Reference",2071,0.392421,"RF_N2O","old","GCAM"
"W/m^2","Reference",2072,0.396142,"RF_N2O","old","GCAM"
"W/m^2","Reference",2073,0.399865,"RF_N2O","old","GCAM"
"W/m^2","Reference",2074,0.403592,"RF_N2O","old","GCAM"
"W/m^2","Reference",2075,0.407321,"RF_N2O","old","GCAM"
"W/m^2","Reference",2076,0.411049,"RF_N2O","old","GCAM"
"W/m^2","Reference",2077,0.414778,"RF_N2O","old","GCAM"
"W/m^2","Reference",2078,0.418507,"RF_N2O","old","GCAM"
"W/m^2","Reference",2079,0.422234,"RF_N2O","old","GCAM"
"W/m^2","Reference",2080,0.425961,"RF_N2O","old","GCAM"
"W/m^2","Reference",2081,0.429683,"RF_N2O","old","GCAM"
"W/m^2","Reference",2082,0.433401,"RF_N2O","old","GCAM"
"W/m^2","Reference",2083,0.437115,"RF_N2O","old","GCAM"
"W/m^2","Reference",2084,0.440823,"RF_N2O","old","GCAM"
"W/m^2","Reference",2085,0.444526,"RF_N2O","old","GCAM"
"W/m^2","Reference",2086,0.448223,"RF_N2O","old","GCAM"
"W/m^2","Reference",2087,0.451914,"RF_N2O","old","GCAM"
"W/m^2","Reference",2088,0.455599,"RF_N2O","old","GCAM"
"W/m^2","Reference",2089,0.459278,"RF_N2O","old","GCAM"
"W/m^2","Reference",2090,0.462948,"RF_N2O","old","GCAM"
"W/m^2","Reference",2091,0.466606,"RF_N2O","old","GCAM"
"W/m^2","Reference",2092,0.470251,"RF_N2O","old","GCAM"
"W/m^2","Reference",2093,0.473883,"RF_N2O","old","GCAM"
"W/m^2","Reference",2094,0.477501,"RF_N2O","old","GCAM"
"W/m^2","Reference",2095,0.481105,"RF_N2O","old","GCAM"
"W/m^2","Reference",2096,0.484692,"RF_N2O","old","GCAM"
"W/m^2","Reference",2097,0.488262,"RF_N2O","old","GCAM"
"W/m^2","Reference",2098,0.491814,"RF_N2O","old","GCAM"
"W/m^2","Reference",2099,0.495349,"RF_N2O","old","GCAM"
"W/m^2","Reference",2100,0.498866,"RF_N2O","old","GCAM"
"W/m^2","Reference",1976,0.377541,"RF_CH4","old","GCAM"
"W/m^2","Reference",1977,0.38299,"RF_CH4","old","GCAM"
"W/m^2","Reference",1978,0.388159,"RF_CH4","old","GCAM"
"W/m^2","Reference",1979,0.393452,"RF_CH4","old","GCAM"
"W/m^2","Reference",1980,0.398428,"RF_CH4","old","GCAM"
"W/m^2","Reference",1981,0.402322,"RF_CH4","old","GCAM"
"W/m^2","Reference",1982,0.408191,"RF_CH4","old","GCAM"
"W/m^2","Reference",1983,0.411404,"RF_CH4","old","GCAM"
"W/m^2","Reference",1984,0.414809,"RF_CH4","old","GCAM"
"W/m^2","Reference",1985,0.417944,"RF_CH4","old","GCAM"
"W/m^2","Reference",1986,0.421597,"RF_CH4","old","GCAM"
"W/m^2","Reference",1987,0.425637,"RF_CH4","old","GCAM"
"W/m^2","Reference",1988,0.429351,"RF_CH4","old","GCAM"
"W/m^2","Reference",1989,0.432858,"RF_CH4","old","GCAM"
"W/m^2","Reference",1990,0.4366,"RF_CH4","old","GCAM"
"W/m^2","Reference",1991,0.444081,"RF_CH4","old","GCAM"
"W/m^2","Reference",1992,0.445391,"RF_CH4","old","GCAM"
"W/m^2","Reference",1993,0.446539,"RF_CH4","old","GCAM"
"W/m^2","Reference",1994,0.450559,"RF_CH4","old","GCAM"
"W/m^2","Reference",1995,0.451922,"RF_CH4","old","GCAM"
"W/m^2","Reference",1996,0.453118,"RF_CH4","old","GCAM"
"W/m^2","Reference",1997,0.461123,"RF_CH4","old","GCAM"
"W/m^2","Reference",1998,0.464185,"RF_CH4","old","GCAM"
"W/m^2","Reference",1999,0.464687,"RF_CH4","old","GCAM"
"W/m^2","Reference",2000,0.46447,"RF_CH4","old","GCAM"
"W/m^2","Reference",2001,0.464674,"RF_CH4","old","GCAM"
"W/m^2","Reference",2002,0.467412,"RF_CH4","old","GCAM"
"W/m^2","Reference",2003,0.47016,"RF_CH4","old","GCAM"
"W/m^2","Reference",2004,0.473606,"RF_CH4","old","GCAM"
"W/m^2","Reference",2005,0.476728,"RF_CH4","old","GCAM"
"W/m^2","Reference",2006,0.479202,"RF_CH4","old","GCAM"
"W/m^2","Reference",2007,0.481081,"RF_CH4","old","GCAM"
"W/m^2","Reference",2008,0.482432,"RF_CH4","old","GCAM"
"W/m^2","Reference",2009,0.483315,"RF_CH4","old","GCAM"
"W/m^2","Reference",2010,0.483783,"RF_CH4","old","GCAM"
"W/m^2","Reference",2011,0.484708,"RF_CH4","old","GCAM"
"W/m^2","Reference",2012,0.486064,"RF_CH4","old","GCAM"
"W/m^2","Reference",2013,0.487789,"RF_CH4","old","GCAM"
"W/m^2","Reference",2014,0.489863,"RF_CH4","old","GCAM"
"W/m^2","Reference",2015,0.49225,"RF_CH4","old","GCAM"
"W/m^2","Reference",2016,0.494844,"RF_CH4","old","GCAM"
"W/m^2","Reference",2017,0.497621,"RF_CH4","old","GCAM"
"W/m^2","Reference",2018,0.500562,"RF_CH4","old","GCAM"
"W/m^2","Reference",2019,0.503646,"RF_CH4","old","GCAM"
"W/m^2","Reference",2020,0.506859,"RF_CH4","old","GCAM"
"W/m^2","Reference",2021,0.510187,"RF_CH4","old","GCAM"
"W/m^2","Reference",2022,0.514281,"RF_CH4","old","GCAM"
"W/m^2","Reference",2023,0.519059,"RF_CH4","old","GCAM"
"W/m^2","Reference",2024,0.524437,"RF_CH4","old","GCAM"
"W/m^2","Reference",2025,0.530348,"RF_CH4","old","GCAM"
"W/m^2","Reference",2026,0.536238,"RF_CH4","old","GCAM"
"W/m^2","Reference",2027,0.542115,"RF_CH4","old","GCAM"
"W/m^2","Reference",2028,0.547984,"RF_CH4","old","GCAM"
"W/m^2","Reference",2029,0.553847,"RF_CH4","old","GCAM"
"W/m^2","Reference",2030,0.559705,"RF_CH4","old","GCAM"
"W/m^2","Reference",2031,0.565571,"RF_CH4","old","GCAM"
"W/m^2","Reference",2032,0.571444,"RF_CH4","old","GCAM"
"W/m^2","Reference",2033,0.577324,"RF_CH4","old","GCAM"
"W/m^2","Reference",2034,0.583208,"RF_CH4","old","GCAM"
"W/m^2","Reference",2035,0.589097,"RF_CH4","old","GCAM"
"W/m^2","Reference",2036,0.59493,"RF_CH4","old","GCAM"
"W/m^2","Reference",2037,0.600711,"RF_CH4","old","GCAM"
"W/m^2","Reference",2038,0.606444,"RF_CH4","old","GCAM"
"W/m^2","Reference",2039,0.612134,"RF_CH4","old","GCAM"
"W/m^2","Reference",2040,0.617783,"RF_CH4","old","GCAM"
"W/m^2","Reference",2041,0.623285,"RF_CH4","old","GCAM"
"W/m^2","Reference",2042,0.628651,"RF_CH4","old","GCAM"
"W/m^2","Reference",2043,0.633896,"RF_CH4","old","GCAM"
"W/m^2","Reference",2044,0.63903,"RF_CH4","old","GCAM"
"W/m^2","Reference",2045,0.644062,"RF_CH4","old","GCAM"
"W/m^2","Reference",2046,0.64906,"RF_CH4","old","GCAM"
"W/m^2","Reference",2047,0.654024,"RF_CH4","old","GCAM"
"W/m^2","Reference",2048,0.658957,"RF_CH4","old","GCAM"
"W/m^2","Reference",2049,0.663861,"RF_CH4","old","GCAM"
"W/m^2","Reference",2050,0.668736,"RF_CH4","old","GCAM"
"W/m^2","Reference",2051,0.673599,"RF_CH4","old","GCAM"
"W/m^2","Reference",2052,0.678448,"RF_CH4","old","GCAM"
"W/m^2","Reference",2053,0.683283,"RF_CH4","old","GCAM"
"W/m^2","Reference",2054,0.688105,"RF_CH4","old","GCAM"
"W/m^2","Reference",2055,0.692914,"RF_CH4","old","GCAM"
"W/m^2","Reference",2056,0.697712,"RF_CH4","old","GCAM"
"W/m^2","Reference",2057,0.702498,"RF_CH4","old","GCAM"
"W/m^2","Reference",2058,0.707273,"RF_CH4","old","GCAM"
"W/m^2","Reference",2059,0.712035,"RF_CH4","old","GCAM"
"W/m^2","Reference",2060,0.716784,"RF_CH4","old","GCAM"
"W/m^2","Reference",2061,0.721502,"RF_CH4","old","GCAM"
"W/m^2","Reference",2062,0.72619,"RF_CH4","old","GCAM"
"W/m^2","Reference",2063,0.73085,"RF_CH4","old","GCAM"
"W/m^2","Reference",2064,0.735482,"RF_CH4","old","GCAM"
"W/m^2","Reference",2065,0.740088,"RF_CH4","old","GCAM"
"W/m^2","Reference",2066,0.74462,"RF_CH4","old","GCAM"
"W/m^2","Reference",2067,0.749084,"RF_CH4","old","GCAM"
"W/m^2","Reference",2068,0.753485,"RF_CH4","old","GCAM"
"W/m^2","Reference",2069,0.757828,"RF_CH4","old","GCAM"
"W/m^2","Reference",2070,0.762117,"RF_CH4","old","GCAM"
"W/m^2","Reference",2071,0.766333,"RF_CH4","old","GCAM"
"W/m^2","Reference",2072,0.770483,"RF_CH4","old","GCAM"
"W/m^2","Reference",2073,0.774572,"RF_CH4","old","GCAM"
"W/m^2","Reference",2074,0.778603,"RF_CH4","old","GCAM"
"W/m^2","Reference",2075,0.782582,"RF_CH4","old","GCAM"
"W/m^2","Reference",2076,0.786467,"RF_CH4","old","GCAM"
"W/m^2","Reference",2077,0.790265,"RF_CH4","old","GCAM"
"W/m^2","Reference",2078,0.793985,"RF_CH4","old","GCAM"
"W/m^2","Reference",2079,0.797631,"RF_CH4","old","GCAM"
"W/m^2","Reference",2080,0.801209,"RF_CH4","old","GCAM"
"W/m^2","Reference",2081,0.804679,"RF_CH4","old","GCAM"
"W/m^2","Reference",2082,0.80805,"RF_CH4","old","GCAM"
"W/m^2","Reference",2083,0.811329,"RF_CH4","old","GCAM"
"W/m^2","Reference",2084,0.814524,"RF_CH4","old","GCAM"
"W/m^2","Reference",2085,0.817642,"RF_CH4","old","GCAM"
"W/m^2","Reference",2086,0.820628,"RF_CH4","old","GCAM"
"W/m^2","Reference",2087,0.823492,"RF_CH4","old","GCAM"
"W/m^2","Reference",2088,0.826244,"RF_CH4","old","GCAM"
"W/m^2","Reference",2089,0.828895,"RF_CH4","old","GCAM"
"W/m^2","Reference",2090,0.831451,"RF_CH4","old","GCAM"
"W/m^2","Reference",2091,0.833901,"RF_CH4","old","GCAM"
"W/m^2","Reference",2092,0.836254,"RF_CH4","old","GCAM"
"W/m^2","Reference",2093,0.838517,"RF_CH4","old","GCAM"
"W/m^2","Reference",2094,0.840698,"RF_CH4","old","GCAM"
"W/m^2","Reference",2095,0.842803,"RF_CH4","old","GCAM"
"W/m^2","Reference",2096,0.844825,"RF_CH4","old","GCAM"
"W/m^2","Reference",2097,0.846768,"RF_CH4","old","GCAM"
"W/m^2","Reference",2098,0.84864,"RF_CH4","old","GCAM"
"W/m^2","Reference",2099,0.850447,"RF_CH4","old","GCAM"
"W/m^2","Reference",2100,0.852194,"RF_CH4","old","GCAM"
"W/m^2","Reference",1976,1.04228,"RF_CO2","old","GCAM"
"W/m^2","Reference",1977,1.06491,"RF_CO2","old","GCAM"
"W/m^2","Reference",1978,1.0886,"RF_CO2","old","GCAM"
"W/m^2","Reference",1979,1.11294,"RF_CO2","old","GCAM"
"W/m^2","Reference",1980,1.13735,"RF_CO2","old","GCAM"
